,category,Average Retransmits,Minimum Retransmits,Maximum Retransmits,Median Retransmits,Average Retransmits_up,Minimum Retransmits_up,Maximum Retransmits_up,Median Retransmits_up,Average Backoff,Minimum Backoff,Maximum Backoff,Median Backoff,Average Backoff_up,Minimum Backoff_up,Maximum Backoff_up,Median Backoff_up,Average RTO,Minimum RTO,Maximum RTO,Median RTO,Average RTO_up,Minimum RTO_up,Maximum RTO_up,Median RTO_up,Average ATO,Minimum ATO,Maximum ATO,Median ATO,Average ATO_up,Minimum ATO_up,Maximum ATO_up,Median ATO_up,Average SndMSS,Minimum SndMSS,Maximum SndMSS,Median SndMSS,Average SndMSS_up,Minimum SndMSS_up,Maximum SndMSS_up,Median SndMSS_up,Average RcvMSS,Minimum RcvMSS,Maximum RcvMSS,Median RcvMSS,Average RcvMSS_up,Minimum RcvMSS_up,Maximum RcvMSS_up,Median RcvMSS_up,Average Unacked,Minimum Unacked,Maximum Unacked,Median Unacked,Average Unacked_up,Minimum Unacked_up,Maximum Unacked_up,Median Unacked_up,Average Sacked,Minimum Sacked,Maximum Sacked,Median Sacked,Average Sacked_up,Minimum Sacked_up,Maximum Sacked_up,Median Sacked_up,Average Lost,Minimum Lost,Maximum Lost,Median Lost,Average Lost_up,Minimum Lost_up,Maximum Lost_up,Median Lost_up,Average Retrans,Minimum Retrans,Maximum Retrans,Median Retrans,Average Retrans_up,Minimum Retrans_up,Maximum Retrans_up,Median Retrans_up,Average PMTU,Minimum PMTU,Maximum PMTU,Median PMTU,Average PMTU_up,Minimum PMTU_up,Maximum PMTU_up,Median PMTU_up,Average PMTU,Minimum PMTU,Maximum PMTU,Median PMTU,Average PMTU_up,Minimum PMTU_up,Maximum PMTU_up,Median PMTU_up,Average RTT,Minimum RTT,Maximum RTT,Median RTT,Average RTT_up,Minimum RTT_up,Maximum RTT_up,Median RTT_up,Average RTTVar,Minimum RTTVar,Maximum RTTVar,Median RTTVar,Average RTTVar_up,Minimum RTTVar_up,Maximum RTTVar_up,Median RTTVar_up,Average AdvMSS,Minimum AdvMSS,Maximum AdvMSS,Median AdvMSS,Average AdvMSS_up,Minimum AdvMSS_up,Maximum AdvMSS_up,Median AdvMSS_up,Average Reordering,Minimum Reordering,Maximum Reordering,Median Reordering,Average Reordering_up,Minimum Reordering_up,Maximum Reordering_up,Median Reordering_up,Average TotalRetrans,Minimum TotalRetrans,Maximum TotalRetrans,Median TotalRetrans,Average TotalRetrans_up,Minimum TotalRetrans_up,Maximum TotalRetrans_up,Median TotalRetrans_up,Average BytesAcked,Minimum BytesAcked,Maximum BytesAcked,Median BytesAcked,Average BytesAcked_up,Minimum BytesAcked_up,Maximum BytesAcked_up,Median BytesAcked_up,Average BytesReceived,Minimum BytesReceived,Maximum BytesReceived,Median BytesReceived,Average BytesReceived_up,Minimum BytesReceived_up,Maximum BytesReceived_up,Median BytesReceived_up,Average SegsOut,Minimum SegsOut,Maximum SegsOut,Median SegsOut,Average SegsOut_up,Minimum SegsOut_up,Maximum SegsOut_up,Median SegsOut_up,Average SegsIn,Minimum SegsIn,Maximum SegsIn,Median SegsIn,Average SegsIn_up,Minimum SegsIn_up,Maximum SegsIn_up,Median SegsIn_up,Average NotsentBytes,Minimum NotsentBytes,Maximum NotsentBytes,Median NotsentBytes,Average NotsentBytes_up,Minimum NotsentBytes_up,Maximum NotsentBytes_up,Median NotsentBytes_up,Average DataSegsIn,Minimum DataSegsIn,Maximum DataSegsIn,Median DataSegsIn,Average DataSegsIn_up,Minimum DataSegsIn_up,Maximum DataSegsIn_up,Median DataSegsIn_up,Average DataSegsOut,Minimum DataSegsOut,Maximum DataSegsOut,Median DataSegsOut,Average DataSegsOut_up,Minimum DataSegsOut_up,Maximum DataSegsOut_up,Median DataSegsOut_up,Average DeliveryRate,Minimum DeliveryRate,Maximum DeliveryRate,Median DeliveryRate,Average DeliveryRate_up,Minimum DeliveryRate_up,Maximum DeliveryRate_up,Median DeliveryRate_up,Average BusyTime,Minimum BusyTime,Maximum BusyTime,Median BusyTime,Average BusyTime_up,Minimum BusyTime_up,Maximum BusyTime_up,Median BusyTime_up,Average RWndLimited,Minimum RWndLimited,Maximum RWndLimited,Median RWndLimited,Average RWndLimited_up,Minimum RWndLimited_up,Maximum RWndLimited_up,Median RWndLimited_up,Average SndBufLimited,Minimum SndBufLimited,Maximum SndBufLimited,Median SndBufLimited,Average SndBufLimited_up,Minimum SndBufLimited_up,Maximum SndBufLimited_up,Median SndBufLimited_up,Average Delivered,Minimum Delivered,Maximum Delivered,Median Delivered,Average Delivered_up,Minimum Delivered_up,Maximum Delivered_up,Median Delivered_up,Average BytesSent,Minimum BytesSent,Maximum BytesSent,Median BytesSent,Average BytesSent_up,Minimum BytesSent_up,Maximum BytesSent_up,Median BytesSent_up,Average BytesRetrans,Minimum BytesRetrans,Maximum BytesRetrans,Median BytesRetrans,Average BytesRetrans_up,Minimum BytesRetrans_up,Maximum BytesRetrans_up,Median BytesRetrans_up,Average DsackDups,Minimum DsackDups,Maximum DsackDups,Median DsackDups,Average DsackDups_up,Minimum DsackDups_up,Maximum DsackDups_up,Median DsackDups_up,Average ReordSeen,Minimum ReordSeen,Maximum ReordSeen,Median ReordSeen,Average ReordSeen_up,Minimum ReordSeen_up,Maximum ReordSeen_up,Median ReordSeen_up,Maximum Download Bandwidth,Minimum Download Bandwidth,Maximum Upload Bandwidth,Minimum Upload Bandwidth
0,1 Dec 2021,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,293419.6316,234315.7895,400210.5263,296631.5789,238529.2778,224222.2222,250666.6667,241000.0,40000.0,40000.0,40000.0,40000.0,42586.1111,40000.0,67555.5556,42444.4444,1344.5263,1344.5263,1344.5263,1344.5263,1344.8889,1344.8889,1344.8889,1344.8889,536.0,536.0,536.0,536.0,1341.8889,1211.2222,1344.8889,1344.8889,68.6842,26.3158,133.6316,61.2105,0.0556,0.0,2.3889,0.5,7.3684,0.0,46.2632,2.8421,0.0,0.0,0.0,0.0,0.4211,0.0,3.8947,0.2632,0.0,0.0,0.0,0.0,0.3684,0.0,3.3158,0.2105,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,423545.5556,128933.5556,451247.1111,447600.0,79802.7895,31872.5789,156509.8947,84139.5789,36560.2222,22328.3889,48472.1111,38779.9444,5963.1579,1617.6316,20431.8421,5491.9474,10969.2222,4375.8889,24454.8889,10464.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.3158,1.1053,119.2105,59.3158,0.7778,0.0,1.1111,0.8333,4328850.5789,258073.2105,9626825.2105,4260641.5789,29357.8333,4732.5556,54316.5,29775.2778,1152.2105,785.0,1576.5789,1155.0,1458190.6111,64602.5556,2720577.0,1496631.1667,3329.5789,244.7368,7324.7368,3274.1579,646.6111,50.3333,1182.7778,665.3333,1420.6316,126.3158,3090.0,1390.1579,1096.3333,61.9444,2036.3889,1125.4444,686602.6842,290079.6842,948168.4211,712392.5263,0.0,0,0.0,0.0,10.7895,3.0,19.8421,11.0526,1079.3889,55.5,2009.7778,1108.2778,3322.0526,241.6316,7312.4211,3266.2105,48.2778,5.0,91.1111,49.3333,1060795.3158,470864.5263,1651433.2632,1130144.8947,229338.3889,189054.0,248736.4444,217104.0,3992667.1053,268210.5263,9323157.8947,3792526.3158,879465.8333,52000.0,1724000.0,905111.1111,1318.5789,0.0,1473.6842,1473.6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3208.3158,193.0526,7137.6316,3149.6842,49.0,5.8889,91.8889,49.6667,4495792.4211,325028.6316,9887428.2105,4425166.4737,29600.6111,4755.0,54486.8333,30223.4444,74021.3158,1492.2632,165824.7895,82380.7368,103.7222,0.0,167.9444,156.0,0.0526,0.0526,0.0526,0.0526,0.6111,0.0,0.9444,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4056854736,6.5582627368,1.9896591112,1.5153115552
1,2 Dec 2021,0.0,0.0,0.0,0.0,0.0,0,0.0625,0.0,0.0,0,0.0,0.0,0.0,0,0.0625,0.0,267791.619,225396.8254,370222.2222,262507.9365,242075.7031,222937.5,297125.0,240718.75,40000.0,40000.0,40000.0,40000.0,44197.5781,40000.0,68875.0,43000.0,1377.2698,1377.2698,1377.2698,1377.2698,1378.0625,1378.0625,1378.0625,1378.0625,536.0,536.0,536.0,536.0,1376.0625,1302.875,1378.0625,1378.0625,78.6349,20.873,233.0159,58.6667,0.2656,0.0,1.9063,0.2031,15.5714,0.0,100.5397,12.0159,0.0,0.0,0.125,0.0,2.2698,0.0,20.0794,1.4921,0.0156,0.0,0.2031,0.0,1.9206,0.0,15.2381,1.4603,0.0,0.0,0.0625,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,416744.5313,238782.875,476569.5625,430108.5625,55147.7778,22500.7302,125633.6825,49219.0794,32056.875,20195.3438,47567.375,31586.3281,4738.9841,1013.0635,18125.7302,3474.9365,11249.5625,3415.125,26257.5313,12541.6875,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,5.6032,3.0,7.0,7.0,3.0,3.0,3.0,3.0,440.6349,7.4762,979.0317,460.0,1.5781,0.1094,2.75,1.6563,9374017.2063,539345.254,19156403.9524,9640123.873,28894.25,4745.5313,53179.8594,29445.1875,1138.2222,785.0,1557.8889,1141.7778,2854191.0625,354743.2813,5116898.2813,2898801.2969,7273.5397,479.5079,14845.127,7460.8571,1198.8906,168.5,2136.3906,1215.8594,3202.9841,234.4603,6844.6508,3221.0794,2072.5313,264.5938,3710.5938,2104.2969,1991020.8095,728876.8254,2494206.0952,2194920.9524,9.5781,0,128.9375,0.0,10.6508,3.0,19.5714,10.873,2052.7188,258.7188,3678.0781,2084.0469,7265.7937,476.4444,14833.3016,7452.4127,48.3438,5.1094,91.1406,49.2969,1942897.6032,929413.6825,3881496.0476,1764698.1111,540054.7344,397160.9531,586613.3438,531036.0938,4411026.8254,221841.2698,9795619.0476,4361269.8413,736658.7656,54000.0,1510312.5,730625.0,7121.873,1841.2698,8761.9048,8761.9048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6763.3968,404.0476,13810.1587,6947.3333,48.3594,6.0,90.3438,49.4063,10097634.7937,659749.1429,20597203.4921,10363013.2698,29683.0781,4874.9688,54601.8125,30151.6875,615736.873,10415.6984,1367793.9206,642806.5873,610.6719,119.9688,1145.0781,587.6719,0.2857,0.0,0.5556,0.381,1.0313,0.0469,1.6406,1.0938,0.1905,0.0317,0.2381,0.2381,0.0156,0.0,0.0156,0.0156,40.7569817144,12.756577524,4.7491718752,3.3880588752
2,3 Dec 2021,0.0,0.0,0.0,0.0,0.0,0,0.0417,0.0,0.0,0,0.0,0.0,0.0,0,0.0417,0.0,248414.25,210333.3333,401666.6667,248750.0,222369.2083,208916.6667,255083.3333,221375.0,40000.0,40000.0,40000.0,40000.0,40507.1667,40000.0,48583.3333,40916.6667,1398.7083,1398.7083,1398.7083,1398.7083,1398.7083,1398.7083,1398.7083,1398.7083,536.0,536.0,536.0,536.0,1398.7083,1398.7083,1398.7083,1398.7083,86.625,14.8958,293.75,85.1458,0.0208,0.0,1.0417,0.0208,23.1458,0.0,122.4375,22.1042,0.0,0.0,0.0417,0.0,2.2708,0.0,17.1042,2.0417,0.0,0.0,0.1667,0.0,1.9375,0.0,12.5417,1.8958,0.0,0.0,0.0833,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,389805.75,245873.3333,394385.3333,394323.1667,24851.2708,7959.1667,85884.9583,24942.5208,12862.0625,6824.6667,25842.7708,13403.4375,4641.2083,976.8542,18484.9167,6375.6875,7152.3333,1226.9167,24093.25,7023.0625,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,488.375,9.375,1158.3125,471.9792,1.4167,0.0208,2.5833,1.4167,10677324.25,599258.0417,21733191.2917,11159135.875,29978.3125,4755.0,55240.5208,30527.2292,1108.4792,785.0,1500.7708,1116.1042,4125273.1667,530956.4167,7183717.75,4242305.0417,8215.1042,516.5833,16757.6042,8541.6875,1681.5833,233.6667,2927.6458,1726.7917,3488.5208,206.5625,7548.2917,3546.5417,2967.9792,389.4792,5162.9583,3052.0833,2541060.1458,852879.2917,3225958.3333,2768629.7083,0.0,0,0.0,0.0,9.9583,3.0,18.25,10.2083,2951.8958,383.6042,5137.5417,3035.5208,8207.2917,513.5833,16745.5625,8533.5417,49.75,5.0208,94.2917,50.6667,2210943.0208,948707.7708,4328572.875,1865211.3125,790719.0417,580117.0833,862604.8333,778319.3542,4383981.6458,243750.0,9676416.6667,4379166.6667,349117.5417,16250.0,673916.6667,364166.6667,7893.0625,1416.6667,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,7656.7917,447.1042,15543.8958,8000.0208,50.375,6.0,94.3542,51.3125,11482095.875,714237.3542,23431627.9792,11938527.2292,30453.0208,4784.1667,56178.8958,31001.7292,683599.0625,13101.6875,1621546.6875,660520.1458,439.4583,29.1667,840.4583,462.3542,0.25,0.0,0.6667,0.3125,1.1042,0.0,1.875,1.1458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.4878683336,15.1958821664,6.9206326664,4.788838333599999
3,4 Dec 2021,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,314382.05,236400.0,488200.0,303400.0,284549.875,233600.0,365900.0,283650.0,40000.0,40000.0,40000.0,40000.0,46293.375,40000.0,96200.0,47350.0,1340.25,1340.25,1340.25,1340.25,1340.25,1340.25,1340.25,1340.25,536.0,536.0,536.0,536.0,1335.175,1240.0,1340.25,1340.25,61.75,26.275,97.0,61.225,0.225,0.0,3.0,0.625,1.525,0.0,14.2,1.4,0.0,0.0,0.125,0.0,0.275,0.0,2.5,0.65,0.0,0.0,0.025,0.0,0.225,0.0,2.05,0.55,0.0,0.0,0.025,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,320069.475,104740.7,374841.4,343469.35,96988.85,33779.325,224673.25,89430.4,56469.525,30711.175,88008.125,60207.95,8362.325,1805.925,30144.45,6400.275,21285.275,6656.55,49219.375,18489.35,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,11.225,0.05,27.825,11.4,0.75,0.0,0.95,0.825,3687122.425,190247.6,8600365.8,3540578.175,30056.2,4749.95,55558.3,30458.65,1160.575,785.0,1591.05,1182.25,529581.15,56004.75,1007049.425,528306.275,2836.325,192.4,6526.025,2727.125,316.25,45.05,572.95,319.05,1278.575,102.875,2854.2,1241.95,419.25,54.275,786.525,418.925,473857.525,195408.9,639629.25,497123.325,0.0,0,0.0,0.0,11.175,3.0,20.4,11.725,399.0,47.775,755.325,398.075,2828.075,189.25,6512.675,2718.475,49.625,5.0,93.7,50.55,870335.325,390153.425,1275966.0,902353.55,145691.35,138787.45,149481.125,146202.45,4361046.0,292100.0,9723400.0,4328950.0,1284202.15,79400.0,2455600.0,1317750.0,382.6,0.0,400.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2757.6,145.3,6427.025,2648.45,50.25,5.975,94.05,50.925,3784991.2,250259.075,8720815.325,3637866.5,30375.825,4755.0,56004.7,30871.875,15082.85,42.425,37361.225,15202.025,78.275,0.0,95.75,89.85,0.05,0.05,0.05,0.05,0.7,0.0,0.925,0.8,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,11.7254728,5.428957,1.1955506,1.1099858
4,5 Dec 2021,0.0,0.0,0.0,0.0,0.025,0,0.075,0.0,0.0,0,0.0,0.0,0.025,0,0.075,0.0,365050.05,268900.0,552600.0,370700.0,381216.925,252300.0,612800.0,460550.0,40000.0,40000.0,40000.0,40000.0,48510.625,40000.0,99400.0,52850.0,1340.25,1340.25,1340.25,1340.25,1340.25,1340.25,1340.25,1340.25,536.0,536.0,536.0,536.0,1321.7,997.15,1340.25,1340.25,69.55,29.6,117.575,75.075,0.925,0.0,4.65,0.95,2.6,0.0,22.975,1.275,0.025,0.0,0.4,0.0,0.4,0.0,3.425,0.1,0.05,0.0,0.3,0.0,0.325,0.0,2.45,0.1,0.0,0.0,0.1,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,392989.925,76609.6,466505.8,448268.4,136279.375,51105.7,294153.825,146665.65,88891.325,42035.45,161546.45,104423.45,10271.85,3310.05,36402.325,10034.775,34164.525,10433.3,105925.7,37852.325,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.125,3.0,3.9,3.0,3.0,3.0,3.0,3.0,18.25,0.475,42.975,18.525,2.425,0.05,3.525,2.6,3500792.575,183214.65,8175961.95,3406286.375,29354.25,4724.7,54596.475,29911.7,1135.65,785.0,1545.225,1152.875,688400.65,25692.75,1240630.0,747796.275,2711.15,184.825,6232.875,2646.6,360.725,23.7,631.7,389.675,1251.25,99.775,2819.4,1228.55,538.8,29.15,960.25,582.95,501791.35,205507.35,692881.65,520205.4,31.95,0,293.1,0.0,10.65,3.075,19.5,11.2,517.325,22.575,927.5,560.25,2703.775,181.625,6221.4,2639.075,50.3,5.05,94.425,51.425,814756.175,350096.75,1277059.275,781153.175,123315.275,111265.2,129591.875,122769.7,4348058.775,363600.0,9675800.0,4352650.0,1853023.55,110100.0,3581400.0,1932250.0,13982.225,0.0,36700.0,6800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2619.875,140.425,6112.05,2547.925,50.225,5.9,94.25,51.45,3618895.05,239888.5,8330995.25,3531841.4,30230.85,4781.95,55718.3,30872.825,24819.475,593.35,58707.5,25082.6,351.35,26.95,564.525,360.975,0.175,0.025,0.975,0.05,2.45,0.05,3.45,2.7,0.075,0.0,0.6,0.0,0.0,0.0,0.0,0.0,11.7645226,5.5432498,1.0364108,0.9471588
5,6 Dec 2021,0.0,0.0,0.0,0.0,0.0,0,0.0964,0.0,0.0,0,0.0,0.0,0.0,0,0.1084,0.0,370618.0361,251759.0361,610698.7952,396554.2169,395037.506,270216.8675,598602.4096,434265.0602,40000.0,40000.0,40000.0,40000.0,48578.0,40000.0,93879.5181,46674.6988,1359.7831,1359.7831,1359.7831,1359.7831,1359.7831,1359.7831,1359.7831,1359.7831,536.0,536.0,536.0,536.0,1341.3012,1154.6988,1350.1205,1350.1205,64.1807,24.0964,149.0843,64.8313,0.8072,0.012,4.6024,1.0361,6.7108,0.0,54.0361,7.5783,0.0,0.0,0.0964,0.0,0.8072,0.0,5.8072,1.0,0.0,0.0,0.2892,0.0,0.747,0.0,5.1807,0.9398,0.0,0.0,0.1566,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,224158.0843,109555.2771,274467.0843,243552.1928,119733.9759,39540.8795,256750.4096,135129.0482,92518.7952,46134.8193,158114.7229,106179.7349,13849.2771,2999.3373,42097.9157,12101.8916,38832.1687,11908.747,88997.759,43988.7229,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.2771,3.0241,3.8675,3.0241,3.0241,3.0241,3.0241,3.0241,235.5663,10.0241,453.3735,251.6988,2.3133,0.1566,3.5301,2.5904,5269342.5542,396586.4699,10628273.7711,5384447.0964,28736.1084,4733.0964,52965.0723,29211.5783,1091.5181,785.0,1458.2892,1099.4699,1060111.8193,139721.3133,1857473.5663,1113070.8675,4140.7108,363.6145,8271.9639,4238.4578,508.1566,71.3735,890.3133,532.3976,2092.1687,195.9518,4129.241,2154.8434,793.4458,110.8795,1383.747,832.7831,952623.1084,407757.6988,1219107.8313,995429.7831,2.5783,0,57.5422,0.0,9.6867,3.0964,17.5181,10.0964,767.5301,104.7831,1341.3012,805.5783,4132.6867,360.3735,8259.1687,4230.012,49.2651,5.1566,92.3735,50.5542,1092486.6747,505522.0723,2321407.5904,995212.0482,292989.9639,187016.2169,347884.2771,294936.3253,4431270.6386,318554.2169,9630216.8675,4485542.1687,1644594.8193,142843.3735,3197493.9759,1683036.1446,1721.3614,1493.9759,1975.9036,1686.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3840.8675,301.6386,7750.6867,3922.3494,48.9639,5.9639,91.2771,50.012,5685622.3614,494106.1084,11342442.1566,5823737.3373,29750.253,4891.012,54576.8675,30415.988,329232.7108,13942.8193,633401.7108,351710.1205,538.0482,136.012,861.988,610.2169,0.2169,0.0482,0.4578,0.1446,1.9639,0.0723,2.8916,2.2048,0.4458,0.3253,0.6265,0.3855,0.1928,0.1687,0.1928,0.1928,23.0111186504,7.251561542399999,2.7845791808,1.6176795184
6,7 Dec 2021,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,338753.4667,226266.6667,520266.6667,327000.0,291063.871,245806.4516,359225.8065,287032.2581,40000.0,40000.0,40000.0,40000.0,46703.7419,40000.0,85161.2903,42838.7097,1387.0,1387.0,1387.0,1387.0,1388.3226,1388.3226,1388.3226,1388.3226,536.0,536.0,536.0,536.0,1375.9032,1276.129,1388.3226,1388.3226,44.1667,14.9667,131.2333,39.8667,0.3226,0.0,2.0,0.129,6.0,0.0,47.1,2.3,0.0,0.0,0.2903,0.0,1.1,0.0,7.8333,0.6333,0.0,0.0,0.0323,0.0,0.9667,0.0,5.1667,0.6,0.0,0.0,0.0323,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,240855.1613,134751.3548,248327.7419,245873.1613,84639.4667,23297.7667,200558.9,79474.9,48784.5484,30899.871,73114.5806,46016.7742,12602.3333,1497.0667,35556.3,12655.5333,17498.6129,6809.8065,41954.9355,18993.6129,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.1,3.1,3.1,3.1,3.129,3.129,3.129,3.129,516.3,39.4667,1000.1667,542.9667,1.3548,0.2581,2.5484,1.3548,8214414.9667,1071173.2667,15497587.6,8549103.1333,29552.0968,4741.9677,54696.0645,30355.0968,1116.1,785.0,1507.2333,1128.2,2292550.6129,288596.7419,3941126.2581,2388444.2258,6466.9667,887.1333,12189.4,6727.7,1028.2903,132.6452,1771.8065,1072.3226,3894.9667,577.9333,7280.3,4043.0667,1665.4516,217.6452,2860.0968,1734.7419,1250760.0,705742.0667,1508860.4667,1308723.5,0.0323,0,1.3871,0.0,10.2333,3.0,18.6667,10.5333,1643.8065,212.0645,2823.3548,1712.3226,6459.1333,884.0,12177.5333,6719.2,49.1613,5.1613,93.3548,50.3226,1597022.0667,831842.3667,4389324.6667,1366229.6,609984.5161,359494.0323,700016.1935,594809.0323,4555599.8667,238800.0,9786666.6667,4748333.3333,948219.9355,93548.3871,1865935.4839,955677.4194,4586.6667,3866.6667,4666.6667,4666.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5905.9333,792.3,11142.8,6139.9,49.2581,5.9355,93.129,50.5806,8997687.5333,1229234.8333,16951107.8333,9363833.1667,30310.4194,4981.7097,55702.0323,31056.871,722371.2333,55080.9667,1399221.2333,759874.1667,545.2258,226.7097,853.7742,626.4516,0.2,0.1333,0.3,0.2,0.7419,0.0,1.6452,0.7419,0.9667,0.7667,1.0667,0.9667,0.4516,0.4516,0.4516,0.4516,43.9754741336,9.4619938664,5.682976516,3.3523452904
7,8 Dec 2021,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,316794.6962,248759.4937,442126.5823,315341.7722,264820.625,235700.0,314850.0,266300.0,40022.5063,40000.0,40202.5316,40000.0,49237.45,40000.0,107800.0,50700.0,1340.2785,1340.2785,1340.2785,1340.2785,1340.25,1340.25,1340.25,1340.25,536.0,536.0,536.0,536.0,1333.8125,1098.525,1340.25,1340.25,66.6329,30.4051,111.7342,65.1646,0.3,0.0,2.9625,0.3625,1.519,0.0,16.038,1.2532,0.0,0.0,0.0125,0.0,0.3165,0.0,3.7848,0.7975,0.0,0.0,0.0125,0.0,0.2278,0.0,2.4937,0.443,0.0,0.0,0.0125,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500,1500.0,1500.0,64076.0,64076.0,64076.0,64076.0,141165.4,67037.6,158923.2,150071.65,106045.1899,46281.6582,212743.3924,100834.962,52845.1625,33047.8,77105.875,53906.725,8121.8987,2194.1646,26393.0759,7654.8228,19564.125,6431.2875,45350.4875,19870.9,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,1448.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,23.9367,0.8354,59.8228,24.8861,1.175,0.0625,1.8,1.2625,3606233.2532,146377.8354,8465549.1266,3514813.6329,29064.45,4729.75,53643.45,29746.7,1145.8228,785.0,1570.3165,1169.4177,285754.1125,15013.8,490046.7625,308712.3625,2794.7722,163.8861,6462.3671,2726.5443,195.7375,20.075,337.7875,207.05,1198.1392,77.8987,2696.6709,1174.7342,248.575,22.325,424.2625,267.2,500162.481,203031.1139,691698.0,526306.2911,0.0,0,0.0,0.0,10.8861,3.038,19.9241,11.443,217.4,16.1625,369.7375,234.3125,2787.2658,160.6835,6450.8608,2718.7468,48.4125,5.0625,91.275,49.625,851262.2658,394506.1392,1305782.8228,853501.2152,141709.775,122028.8625,146554.4,142676.1,4289669.1392,282683.5443,9713367.0886,4261721.519,1251379.8375,85150.0,2433350.0,1281475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2699.3418,113.4304,6328.3671,2631.2152,48.875,5.9375,91.675,50.2125,3727442.5063,211970.2405,8631562.7468,3635196.3038,29404.9625,4785.3125,54070.125,30055.0625,31983.6329,1053.7215,79961.8481,33199.5949,101.6625,30.3125,134.1875,111.075,0.0759,0.0633,0.0759,0.0759,1.1125,0.0625,1.725,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9478443544,5.4550372656,1.1721199,1.013721
